date,benzina_pump,gasolio_pump,tax_wedge_benz,tax_wedge_gas,benzina_net,gasolio_net
2016-01-15,1.41900,1.21900,0.98567,0.84233,0.43333,0.37667
2016-01-16,1.41400,1.21400,0.98567,0.84233,0.42833,0.37167
2016-01-17,1.41000,1.20900,0.98567,0.84233,0.42433,0.36667
2016-01-18,1.40900,1.20900,0.98255,0.83775,0.42645,0.37125
2016-01-19,1.40700,1.20000,0.98255,0.83775,0.42445,0.36225
2016-01-20,1.39900,1.19900,0.98255,0.83775,0.41645,0.36125
2016-01-21,1.39900,1.19900,0.98255,0.83775,0.41645,0.36125
2016-01-22,1.39900,1.19300,0.98255,0.83775,0.41645,0.35525
2016-01-23,1.39800,1.18900,0.98255,0.83775,0.41545,0.35125
2016-01-24,1.39700,1.18900,0.98255,0.83775,0.41445,0.35125
2016-01-25,1.39500,1.18800,0.97943,0.83307,0.41557,0.35493
2016-01-26,1.39400,1.18400,0.97943,0.83307,0.41457,0.35093
2016-01-27,1.39200,1.17900,0.97943,0.83307,0.41257,0.34593
2016-01-28,1.38900,1.17900,0.97943,0.83307,0.40957,0.34593
2016-01-29,1.39000,1.17900,0.97943,0.83307,0.41057,0.34593
2016-01-30,1.39500,1.17900,0.97943,0.83307,0.41557,0.34593
2016-01-31,1.39700,1.17900,0.97943,0.83307,0.41757,0.34593
2016-02-01,1.39800,1.17900,0.97860,0.83129,0.41940,0.34771
2016-02-02,1.39900,1.18400,0.97860,0.83129,0.42040,0.35271
2016-02-03,1.39900,1.18450,0.97860,0.83129,0.42040,0.35321
2016-02-04,1.39900,1.18500,0.97860,0.83129,0.42040,0.35371
2016-02-05,1.39900,1.18500,0.97860,0.83129,0.42040,0.35371
2016-02-06,1.39700,1.18500,0.97860,0.83129,0.41840,0.35371
2016-02-07,1.39500,1.18500,0.97860,0.83129,0.41640,0.35371
2016-02-08,1.39500,1.18500,0.97949,0.83335,0.41551,0.35165
2016-02-09,1.39400,1.18500,0.97949,0.83335,0.41451,0.35165
2016-02-10,1.38900,1.18400,0.97949,0.83335,0.40951,0.35065
2016-02-11,1.38900,1.18400,0.97949,0.83335,0.40951,0.35065
2016-02-12,1.38800,1.18200,0.97949,0.83335,0.40851,0.34865
2016-02-13,1.37900,1.17900,0.97949,0.83335,0.39951,0.34565
2016-02-14,1.37900,1.17900,0.97949,0.83335,0.39951,0.34565
2016-02-15,1.37900,1.17900,0.97608,0.83253,0.40292,0.34647
2016-02-16,1.37700,1.17900,0.97608,0.83253,0.40092,0.34647
2016-02-17,1.37300,1.17900,0.97608,0.83253,0.39692,0.34647
2016-02-18,1.36900,1.17900,0.97608,0.83253,0.39292,0.34647
2016-02-19,1.36900,1.17900,0.97608,0.83253,0.39292,0.34647
2016-02-20,1.36900,1.17900,0.97608,0.83253,0.39292,0.34647
2016-02-21,1.36900,1.17900,0.97608,0.83253,0.39292,0.34647
2016-02-22,1.36900,1.17900,0.97397,0.58801,0.39503,0.59099
2016-02-23,1.36900,1.18100,0.97397,0.58801,0.39503,0.59299
2016-02-24,1.36900,1.18400,0.97397,0.58801,0.39503,0.59599
2016-02-25,1.36900,1.18400,0.97397,0.58801,0.39503,0.59599
2016-02-26,1.36900,1.18400,0.97397,0.58801,0.39503,0.59599
2016-02-27,1.36900,1.18400,0.97397,0.58801,0.39503,0.59599
2016-02-28,1.36800,1.18300,0.97397,0.58801,0.39403,0.59499
2016-02-29,1.36800,1.18400,0.97387,0.83369,0.39413,0.35031
2016-03-01,1.36900,1.18800,0.97387,0.83369,0.39513,0.35431
2016-03-02,1.36900,1.18900,0.97387,0.83369,0.39513,0.35531
2016-03-03,1.36900,1.18900,0.97387,0.83369,0.39513,0.35531
2016-03-04,1.37400,1.18900,0.97387,0.83369,0.40013,0.35531
2016-03-05,1.37500,1.19400,0.97387,0.83369,0.40113,0.36031
2016-03-06,1.37700,1.19400,0.97387,0.83369,0.40313,0.36031
2016-03-07,1.37700,1.19500,0.97556,0.83511,0.40144,0.35989
2016-03-08,1.37900,1.19900,0.97556,0.83511,0.40344,0.36389
2016-03-09,1.38300,1.19900,0.97556,0.83511,0.40744,0.36389
2016-03-10,1.38900,1.20700,0.97556,0.83511,0.41344,0.37189
2016-03-11,1.38900,1.20900,0.97556,0.83511,0.41344,0.37389
2016-03-12,1.39800,1.21900,0.97556,0.83511,0.42244,0.38389
2016-03-13,1.39900,1.21900,0.97556,0.83511,0.42344,0.38389
2016-03-14,1.39900,1.21900,0.97933,0.83915,0.41967,0.37985
2016-03-15,1.39900,1.22400,0.97933,0.83915,0.41967,0.38485
2016-03-16,1.39900,1.22800,0.97933,0.83915,0.41967,0.38885
2016-03-17,1.39900,1.22900,0.97933,0.83915,0.41967,0.38985
2016-03-18,1.40300,1.22900,0.97933,0.83915,0.42367,0.38985
2016-03-19,1.40400,1.22900,0.97933,0.83915,0.42467,0.38985
2016-03-20,1.40500,1.22900,0.97933,0.83915,0.42567,0.38985
2016-03-21,1.40550,1.22900,0.98207,0.84159,0.42343,0.38741
2016-03-22,1.40900,1.22900,0.98207,0.84159,0.42693,0.38741
2016-03-23,1.40900,1.22900,0.98207,0.84159,0.42693,0.38741
2016-03-24,1.40900,1.22900,0.98207,0.84159,0.42693,0.38741
2016-03-25,1.41200,1.23000,0.98207,0.84159,0.42993,0.38841
2016-03-26,1.41400,1.23000,0.98207,0.84159,0.43193,0.38841
2016-03-27,1.41400,1.23000,0.98207,0.84159,0.43193,0.38841
2016-03-28,1.41400,1.23200,0.98207,0.84159,0.43193,0.39041
2016-03-29,1.41400,1.23200,0.98207,0.84159,0.43193,0.39041
2016-03-30,1.41500,1.23300,0.98207,0.84159,0.43293,0.39141
2016-03-31,1.41700,1.23200,0.98207,0.84159,0.43493,0.39041
2016-04-01,1.41600,1.23000,0.98207,0.84159,0.43393,0.38841
2016-04-02,1.41450,1.22900,0.98207,0.84159,0.43243,0.38741
2016-04-03,1.41400,1.22900,0.98207,0.84159,0.43193,0.38741
2016-04-04,1.41500,1.22900,0.98327,0.84162,0.43173,0.38738
2016-04-05,1.41400,1.22900,0.98327,0.84162,0.43073,0.38738
2016-04-06,1.41200,1.22500,0.98327,0.84162,0.42873,0.38338
2016-04-07,1.40900,1.21900,0.98327,0.84162,0.42573,0.37738
2016-04-08,1.40900,1.21900,0.98327,0.84162,0.42573,0.37738
2016-04-09,1.40900,1.21800,0.98327,0.84162,0.42573,0.37638
2016-04-10,1.40900,1.21400,0.98327,0.84162,0.42573,0.37238
2016-04-11,1.40900,1.21400,0.98288,0.83841,0.42612,0.37559
2016-04-12,1.40900,1.21300,0.98288,0.83841,0.42612,0.37459
2016-04-13,1.41600,1.21500,0.98288,0.83841,0.43312,0.37659
2016-04-14,1.41900,1.21800,0.98288,0.83841,0.43612,0.37959
2016-04-15,1.41900,1.21900,0.98288,0.83841,0.43612,0.38059
2016-04-16,1.42500,1.21900,0.98288,0.83841,0.44212,0.38059
2016-04-17,1.42800,1.22300,0.98288,0.83841,0.44512,0.38459
2016-04-18,1.42900,1.22400,0.98558,0.83983,0.44342,0.38417
2016-04-19,1.42900,1.22500,0.98558,0.83983,0.44342,0.38517
2016-04-20,1.42900,1.22800,0.98558,0.83983,0.44342,0.38817
2016-04-21,1.42900,1.22900,0.98558,0.83983,0.44342,0.38917
2016-04-22,1.42900,1.22900,0.98558,0.83983,0.44342,0.38917
2016-04-23,1.43300,1.22900,0.98558,0.83983,0.44742,0.38917
2016-04-24,1.43400,1.23200,0.98558,0.83983,0.44842,0.39217
2016-04-25,1.43400,1.23300,0.98784,0.59937,0.44616,0.63363
2016-04-26,1.43400,1.23400,0.98784,0.59937,0.44616,0.63463
2016-04-27,1.43700,1.23900,0.98784,0.59937,0.44916,0.63963
2016-04-28,1.43900,1.23900,0.98784,0.59937,0.45116,0.63963
2016-04-29,1.43900,1.24000,0.98784,0.59937,0.45116,0.64063
2016-04-30,1.43900,1.24900,0.98784,0.59937,0.45116,0.64963
2016-05-01,1.44200,1.24900,0.98784,0.59937,0.45416,0.64963
2016-05-02,1.44300,1.24900,0.98933,0.84554,0.45367,0.40346
2016-05-03,1.44600,1.25300,0.98933,0.84554,0.45667,0.40746
2016-05-04,1.44800,1.25600,0.98933,0.84554,0.45867,0.41046
2016-05-05,1.44800,1.25600,0.98933,0.84554,0.45867,0.41046
2016-05-06,1.44600,1.25500,0.98933,0.84554,0.45667,0.40946
2016-05-07,1.44400,1.25400,0.98933,0.84554,0.45467,0.40846
2016-05-08,1.44400,1.25400,0.98933,0.84554,0.45467,0.40846
2016-05-09,1.44400,1.25400,0.98933,0.84554,0.45467,0.40846
2016-05-10,1.44000,1.25300,0.98933,0.84554,0.45067,0.40746
2016-05-11,1.43900,1.25300,0.98933,0.84554,0.44967,0.40746
2016-05-12,1.43900,1.25000,0.98933,0.84554,0.44967,0.40446
2016-05-13,1.43900,1.25300,0.98933,0.84554,0.44967,0.40746
2016-05-14,1.43900,1.25300,0.98933,0.84554,0.44967,0.40746
2016-05-15,1.43900,1.25500,0.98933,0.84554,0.44967,0.40946
2016-05-16,1.43900,1.25700,0.98907,0.84614,0.44993,0.41086
2016-05-17,1.44400,1.25900,0.98907,0.84614,0.45493,0.41286
2016-05-18,1.44900,1.25900,0.98907,0.84614,0.45993,0.41286
2016-05-19,1.44900,1.26400,0.98907,0.84614,0.45993,0.41786
2016-05-20,1.45400,1.26900,0.98907,0.84614,0.46493,0.42286
2016-05-21,1.45900,1.27400,0.98907,0.84614,0.46993,0.42786
2016-05-22,1.45900,1.27500,0.98907,0.84614,0.46993,0.42886
2016-05-23,1.45900,1.27800,0.99230,0.84993,0.46670,0.42807
2016-05-24,1.45900,1.27900,0.99230,0.84993,0.46670,0.42907
2016-05-25,1.45900,1.27900,0.99230,0.84993,0.46670,0.42907
2016-05-26,1.46600,1.28900,0.99230,0.84993,0.47370,0.43907
2016-05-27,1.46900,1.28900,0.99230,0.84993,0.47670,0.43907
2016-05-28,1.46900,1.29100,0.99230,0.84993,0.47670,0.44107
2016-05-29,1.46900,1.29400,0.99230,0.84993,0.47670,0.44407
2016-05-30,1.46900,1.29400,0.99469,0.60716,0.47431,0.68684
2016-05-31,1.46900,1.29800,0.99469,0.60716,0.47431,0.69084
2016-06-02,1.47200,1.29900,0.99469,0.60716,0.47731,0.69184
2016-06-03,1.47300,1.29900,0.99469,0.60716,0.47831,0.69184
2016-06-04,1.47400,1.29900,0.99469,0.60716,0.47931,0.69184
2016-06-05,1.47400,1.29900,0.99469,0.60716,0.47931,0.69184
2016-06-06,1.47400,1.29900,0.99609,0.85560,0.47791,0.44340
2016-06-07,1.47400,1.29900,0.99609,0.85560,0.47791,0.44340
2016-06-08,1.47400,1.29900,0.99609,0.85560,0.47791,0.44340
2016-06-09,1.47500,1.29900,0.99609,0.85560,0.47891,0.44340
2016-06-10,1.47500,1.29900,0.99609,0.85560,0.47891,0.44340
2016-06-11,1.47400,1.29900,0.99609,0.85560,0.47791,0.44340
2016-06-12,1.47400,1.29900,0.99609,0.85560,0.47791,0.44340
2016-06-13,1.47400,1.29900,0.99528,0.85530,0.47872,0.44370
2016-06-14,1.47200,1.29900,0.99528,0.85530,0.47672,0.44370
2016-06-15,1.46900,1.29900,0.99528,0.85530,0.47372,0.44370
2016-06-16,1.46900,1.29900,0.99528,0.85530,0.47372,0.44370
2016-06-17,1.46900,1.29900,0.99528,0.85530,0.47372,0.44370
2016-06-18,1.46900,1.29900,0.99528,0.85530,0.47372,0.44370
2016-06-19,1.46900,1.29900,0.99528,0.85530,0.47372,0.44370
2016-06-20,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-21,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-22,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-23,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-24,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-25,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-26,1.46900,1.29900,0.99420,0.85503,0.47480,0.44397
2016-06-27,1.46900,1.29900,0.99366,0.85455,0.47534,0.44445
2016-06-28,1.46900,1.29900,0.99366,0.85455,0.47534,0.44445
2016-06-29,1.46800,1.29900,0.99366,0.85455,0.47434,0.44445
2016-06-30,1.46700,1.29900,0.99366,0.85455,0.47334,0.44445
2016-07-01,1.46700,1.29900,0.99366,0.85455,0.47334,0.44445
2016-07-02,1.46550,1.29900,0.99366,0.85455,0.47184,0.44445
2016-07-03,1.46500,1.29900,0.99366,0.85455,0.47134,0.44445
2016-07-04,1.46500,1.29900,0.99317,0.60422,0.47183,0.69478
2016-07-05,1.46400,1.29900,0.99317,0.60422,0.47083,0.69478
2016-07-06,1.46400,1.29900,0.99317,0.60422,0.47083,0.69478
2016-07-07,1.46400,1.29900,0.99317,0.60422,0.47083,0.69478
2016-07-08,1.45900,1.29900,0.99317,0.60422,0.46583,0.69478
2016-07-09,1.45900,1.29900,0.99317,0.60422,0.46583,0.69478
2016-07-10,1.45900,1.29900,0.99317,0.60422,0.46583,0.69478
2016-07-11,1.45900,1.29900,0.99317,0.60422,0.46583,0.69478
2016-07-12,1.45900,1.29900,0.99317,0.60422,0.46583,0.69478
2016-07-13,1.45500,1.29800,0.99317,0.60422,0.46183,0.69378
2016-07-14,1.45300,1.29700,0.99317,0.60422,0.45983,0.69278
2016-07-15,1.44900,1.29500,0.99317,0.60422,0.45583,0.69078
2016-07-16,1.44900,1.29300,0.99317,0.60422,0.45583,0.68878
2016-07-17,1.44900,1.29000,0.99317,0.60422,0.45583,0.68578
2016-07-18,1.44900,1.28900,0.98964,0.85251,0.45936,0.43649
2016-07-19,1.44900,1.28900,0.98964,0.85251,0.45936,0.43649
2016-07-20,1.44900,1.28900,0.98964,0.85251,0.45936,0.43649
2016-07-21,1.44900,1.28900,0.98964,0.85251,0.45936,0.43649
2016-07-22,1.44900,1.28900,0.98964,0.85251,0.45936,0.43649
2016-07-23,1.44700,1.28900,0.98964,0.85251,0.45736,0.43649
2016-07-24,1.44700,1.28900,0.98964,0.85251,0.45736,0.43649
2016-07-25,1.44700,1.28900,0.98888,0.85173,0.45812,0.43727
2016-07-26,1.44500,1.28900,0.98888,0.85173,0.45612,0.43727
2016-07-27,1.44400,1.28900,0.98888,0.85173,0.45512,0.43727
2016-07-28,1.43900,1.28900,0.98888,0.85173,0.45012,0.43727
2016-07-29,1.43900,1.28800,0.98888,0.85173,0.45012,0.43627
2016-07-30,1.43900,1.28300,0.98888,0.85173,0.45012,0.43127
2016-07-31,1.43900,1.27900,0.98888,0.85173,0.45012,0.42727
2016-08-01,1.43900,1.27900,0.98672,0.84991,0.45228,0.42909
2016-08-02,1.43800,1.27900,0.98672,0.84991,0.45128,0.42909
2016-08-03,1.43400,1.27900,0.98672,0.84991,0.44728,0.42909
2016-08-04,1.42900,1.27800,0.98672,0.84991,0.44228,0.42809
2016-08-05,1.42900,1.27300,0.98672,0.84991,0.44228,0.42309
2016-08-06,1.42900,1.26900,0.98672,0.84991,0.44228,0.41909
2016-08-07,1.42900,1.26900,0.98672,0.84991,0.44228,0.41909
2016-08-08,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-09,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-10,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-11,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-12,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-13,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-14,1.42900,1.26900,0.98492,0.84861,0.44408,0.42039
2016-08-15,1.42900,1.26900,0.98564,0.84867,0.44336,0.42033
2016-08-16,1.42900,1.26900,0.98564,0.84867,0.44336,0.42033
2016-08-17,1.42900,1.26900,0.98564,0.84867,0.44336,0.42033
2016-08-18,1.43400,1.27400,0.98564,0.84867,0.44836,0.42533
2016-08-19,1.43900,1.27900,0.98564,0.84867,0.45336,0.43033
2016-08-20,1.43900,1.27900,0.98564,0.84867,0.45336,0.43033
2016-08-21,1.43900,1.27900,0.98564,0.84867,0.45336,0.43033
2016-08-22,1.44200,1.28400,0.98832,0.85015,0.45368,0.43385
2016-08-23,1.44800,1.28900,0.98832,0.85015,0.45968,0.43885
2016-08-24,1.44900,1.28900,0.98832,0.85015,0.46068,0.43885
2016-08-25,1.44900,1.28900,0.98832,0.85015,0.46068,0.43885
2016-08-26,1.44900,1.28900,0.98832,0.85015,0.46068,0.43885
2016-08-27,1.44900,1.28900,0.98832,0.85015,0.46068,0.43885
2016-08-28,1.44900,1.28900,0.98832,0.85015,0.46068,0.43885
2016-08-29,1.44900,1.28900,0.99073,0.85306,0.45827,0.43594
2016-08-30,1.45000,1.28900,0.99073,0.85306,0.45927,0.43594
2016-08-31,1.45400,1.29300,0.99073,0.85306,0.46327,0.43994
2016-09-01,1.45600,1.29400,0.99073,0.85306,0.46527,0.44094
2016-09-02,1.45600,1.29400,0.99073,0.85306,0.46527,0.44094
2016-09-03,1.45400,1.29200,0.99073,0.85306,0.46327,0.43894
2016-09-04,1.45200,1.28900,0.99073,0.85306,0.46127,0.43594
2016-09-05,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-06,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-07,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-08,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-09,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-10,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-11,1.44900,1.28900,0.99110,0.60246,0.45790,0.68654
2016-09-12,1.44900,1.28900,0.99024,0.85166,0.45876,0.43734
2016-09-13,1.44900,1.28900,0.99024,0.85166,0.45876,0.43734
2016-09-14,1.44900,1.28900,0.99024,0.85166,0.45876,0.43734
2016-09-15,1.44900,1.28900,0.99024,0.85166,0.45876,0.43734
2016-09-16,1.44900,1.28900,0.99024,0.85166,0.45876,0.43734
2016-09-17,1.44900,1.28800,0.99024,0.85166,0.45876,0.43634
2016-09-18,1.44900,1.28800,0.99024,0.85166,0.45876,0.43634
2016-09-19,1.44900,1.28800,0.99022,0.85137,0.45878,0.43663
2016-09-20,1.44900,1.28700,0.99022,0.85137,0.45878,0.43563
2016-09-21,1.44900,1.28800,0.99022,0.85137,0.45878,0.43663
2016-09-22,1.44900,1.28800,0.99022,0.85137,0.45878,0.43663
2016-09-23,1.44900,1.28800,0.99022,0.85137,0.45878,0.43663
2016-09-24,1.44900,1.28900,0.99022,0.85137,0.45878,0.43763
2016-09-25,1.44900,1.28900,0.99022,0.85137,0.45878,0.43763
2016-09-26,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-09-27,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-09-28,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-09-29,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-09-30,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-10-01,1.44900,1.28900,0.99022,0.85125,0.45878,0.43775
2016-10-02,1.45400,1.28900,0.99022,0.85125,0.46378,0.43775
2016-10-03,1.45400,1.28900,0.99103,0.60755,0.46297,0.68145
2016-10-04,1.45800,1.29400,0.99103,0.60755,0.46697,0.68645
2016-10-05,1.45900,1.29800,0.99103,0.60755,0.46797,0.69045
2016-10-06,1.45900,1.29900,0.99103,0.60755,0.46797,0.69145
2016-10-07,1.46300,1.29900,0.99103,0.60755,0.47197,0.69145
2016-10-08,1.46800,1.29900,0.99103,0.60755,0.47697,0.69145
2016-10-09,1.46900,1.30400,0.99103,0.60755,0.47797,0.69645
2016-10-10,1.46900,1.30400,0.99370,0.85514,0.47530,0.44886
2016-10-11,1.46900,1.30900,0.99370,0.85514,0.47530,0.45386
2016-10-12,1.46900,1.30900,0.99370,0.85514,0.47530,0.45386
2016-10-13,1.47200,1.30900,0.99370,0.85514,0.47830,0.45386
2016-10-14,1.47400,1.31400,0.99370,0.85514,0.48030,0.45886
2016-10-15,1.47600,1.31400,0.99370,0.85514,0.48230,0.45886
2016-10-16,1.47700,1.31500,0.99370,0.85514,0.48330,0.45986
2016-10-17,1.47700,1.31600,0.99580,0.85727,0.48120,0.45873
2016-10-18,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-19,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-20,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-21,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-22,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-23,1.47900,1.31900,0.99580,0.85727,0.48320,0.46173
2016-10-24,1.47900,1.31900,0.99658,0.85822,0.48242,0.46078
2016-10-25,1.47900,1.31900,0.99658,0.85822,0.48242,0.46078
2016-10-26,1.47900,1.31900,0.99658,0.85822,0.48242,0.46078
2016-10-27,1.47900,1.32000,0.99658,0.85822,0.48242,0.46178
2016-10-28,1.47900,1.32400,0.99658,0.85822,0.48242,0.46578
2016-10-29,1.47900,1.32400,0.99658,0.85822,0.48242,0.46578
2016-10-30,1.47900,1.32400,0.99658,0.85822,0.48242,0.46578
2016-10-31,1.47900,1.32400,0.99796,0.61167,0.48104,0.71233
2016-11-01,1.47900,1.32500,0.99796,0.61167,0.48104,0.71333
2016-11-02,1.47900,1.32500,0.99796,0.61167,0.48104,0.71333
2016-11-03,1.47900,1.32500,0.99796,0.61167,0.48104,0.71333
2016-11-04,1.47900,1.32400,0.99796,0.61167,0.48104,0.71233
2016-11-05,1.47900,1.31900,0.99796,0.61167,0.48104,0.70733
2016-11-06,1.47900,1.31900,0.99796,0.61167,0.48104,0.70733
2016-11-07,1.47900,1.31900,0.99657,0.60602,0.48243,0.71298
2016-11-08,1.47800,1.31900,0.99657,0.60602,0.48143,0.71298
2016-11-09,1.47400,1.31800,0.99657,0.60602,0.47743,0.71198
2016-11-10,1.46900,1.31400,0.99657,0.60602,0.47243,0.70798
2016-11-11,1.46900,1.30900,0.99657,0.60602,0.47243,0.70298
2016-11-12,1.46900,1.30900,0.99657,0.60602,0.47243,0.70298
2016-11-13,1.46900,1.30900,0.99657,0.60602,0.47243,0.70298
2016-11-14,1.46900,1.30900,0.99419,0.85606,0.47481,0.45294
2016-11-15,1.46900,1.30800,0.99419,0.85606,0.47481,0.45194
2016-11-16,1.46400,1.29900,0.99419,0.85606,0.46981,0.44294
2016-11-17,1.45900,1.29900,0.99419,0.85606,0.46481,0.44294
2016-11-18,1.45900,1.29900,0.99419,0.85606,0.46481,0.44294
2016-11-19,1.45900,1.29900,0.99419,0.85606,0.46481,0.44294
2016-11-20,1.45900,1.29900,0.99419,0.85606,0.46481,0.44294
2016-11-21,1.45900,1.29900,0.99139,0.85383,0.46761,0.44517
2016-11-22,1.45900,1.29900,0.99139,0.85383,0.46761,0.44517
2016-11-23,1.45900,1.29900,0.99139,0.85383,0.46761,0.44517
2016-11-24,1.46000,1.30400,0.99139,0.85383,0.46861,0.45017
2016-11-25,1.46500,1.30900,0.99139,0.85383,0.47361,0.45517
2016-11-26,1.46900,1.30900,0.99139,0.85383,0.47761,0.45517
2016-11-27,1.46900,1.30900,0.99139,0.85383,0.47761,0.45517
2016-11-28,1.46900,1.30900,0.99315,0.85559,0.47585,0.45341
2016-11-29,1.46900,1.30900,0.99315,0.85559,0.47585,0.45341
2016-11-30,1.46900,1.30900,0.99315,0.85559,0.47585,0.45341
2016-12-01,1.46900,1.30900,0.99315,0.85559,0.47585,0.45341
2016-12-02,1.46900,1.31400,0.99315,0.85559,0.47585,0.45841
2016-12-03,1.47400,1.31900,0.99315,0.85559,0.48085,0.46341
2016-12-04,1.47900,1.31900,0.99315,0.85559,0.48585,0.46341
2016-12-05,1.47900,1.31900,0.99503,0.85772,0.48397,0.46128
2016-12-06,1.47900,1.32900,0.99503,0.85772,0.48397,0.47128
2016-12-07,1.48200,1.32900,0.99503,0.85772,0.48697,0.47128
2016-12-08,1.48550,1.32900,0.99503,0.85772,0.49047,0.47128
2016-12-09,1.48700,1.32900,0.99503,0.85772,0.49197,0.47128
2016-12-10,1.48900,1.32900,0.99503,0.85772,0.49397,0.47128
2016-12-11,1.48900,1.32900,0.99503,0.85772,0.49397,0.47128
2016-12-12,1.48900,1.32900,0.99877,0.86085,0.49023,0.46815
2016-12-13,1.48900,1.33900,0.99877,0.86085,0.49023,0.47815
2016-12-14,1.49700,1.33900,0.99877,0.86085,0.49823,0.47815
2016-12-15,1.49900,1.34800,0.99877,0.86085,0.50023,0.48715
2016-12-16,1.49900,1.34900,0.99877,0.86085,0.50023,0.48815
2016-12-17,1.49900,1.34900,0.99877,0.86085,0.50023,0.48815
2016-12-18,1.49900,1.34900,0.99877,0.86085,0.50023,0.48815
2016-12-19,1.49900,1.34900,1.00049,0.86428,0.49851,0.48472
2016-12-20,1.49900,1.34900,1.00049,0.86428,0.49851,0.48472
2016-12-21,1.50900,1.35900,1.00049,0.86428,0.50851,0.49472
2016-12-22,1.50900,1.35900,1.00049,0.86428,0.50851,0.49472
2016-12-23,1.50900,1.35900,1.00049,0.86428,0.50851,0.49472
2016-12-24,1.51500,1.36600,1.00049,0.86428,0.51451,0.50172
2016-12-25,1.51800,1.36900,1.00049,0.86428,0.51751,0.50472
2016-12-26,1.51800,1.36900,1.00049,0.86428,0.51751,0.50472
2016-12-27,1.51900,1.36900,1.00049,0.86428,0.51851,0.50472
2016-12-28,1.51900,1.36900,1.00049,0.86428,0.51851,0.50472
2016-12-29,1.51900,1.36900,1.00049,0.86428,0.51851,0.50472
2016-12-30,1.51900,1.36900,1.00049,0.86428,0.51851,0.50472
2016-12-31,1.52800,1.37800,1.00049,0.86428,0.52751,0.51372
2017-01-01,1.52900,1.37900,1.00049,0.86428,0.52851,0.51472
2017-01-02,1.52900,1.37900,1.00530,0.86840,0.52370,0.51060
2017-01-03,1.52900,1.37900,1.00530,0.86840,0.52370,0.51060
2017-01-04,1.52900,1.37900,1.00530,0.86840,0.52370,0.51060
2017-01-05,1.53000,1.38300,1.00530,0.86840,0.52470,0.51460
2017-01-06,1.53400,1.38500,1.00530,0.86840,0.52870,0.51660
2017-01-07,1.53500,1.38600,1.00530,0.86840,0.52970,0.51760
2017-01-08,1.53600,1.38700,1.00530,0.86840,0.53070,0.51860
2017-01-09,1.53700,1.38800,1.00791,0.62120,0.52909,0.76680
2017-01-10,1.53900,1.38900,1.00791,0.62120,0.53109,0.76780
2017-01-11,1.53900,1.38900,1.00791,0.62120,0.53109,0.76780
2017-01-12,1.53900,1.38900,1.00791,0.62120,0.53109,0.76780
2017-01-13,1.53900,1.38800,1.00791,0.62120,0.53109,0.76680
2017-01-14,1.53900,1.38700,1.00791,0.62120,0.53109,0.76580
2017-01-15,1.53800,1.38500,1.00791,0.62120,0.53009,0.76380
2017-01-16,1.53800,1.38500,1.00746,0.86988,0.53054,0.51512
2017-01-17,1.53800,1.38400,1.00746,0.86988,0.53054,0.51412
2017-01-18,1.53800,1.38400,1.00746,0.86988,0.53054,0.51412
2017-01-19,1.53800,1.38400,1.00746,0.86988,0.53054,0.51412
2017-01-20,1.53800,1.38300,1.00746,0.86988,0.53054,0.51312
2017-01-21,1.53700,1.37900,1.00746,0.86988,0.52954,0.50912
2017-01-22,1.53600,1.37900,1.00746,0.86988,0.52854,0.50912
2017-01-23,1.53600,1.37900,1.00696,0.86938,0.52904,0.50962
2017-01-24,1.53700,1.37900,1.00696,0.86938,0.53004,0.50962
2017-01-25,1.53700,1.37900,1.00696,0.86938,0.53004,0.50962
2017-01-26,1.53800,1.37900,1.00696,0.86938,0.53104,0.50962
